# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.176,3.5,4,5.0,3.77,4.02,6,1.16,0.619,0.077,0.698,1.55,9.771,-0.1,39.28,34.16,0.088,2.967
0.176,4.0,5,4.7,3.8,4.37,3,1.21,0.512,-0.014,0.584,1.28,10.34,-0.17,39.28,34.16,0.088,3.474
0.176,3.4,5,4.7,3.79,4.1,5,1.22,0.515,-0.056,0.621,1.388,9.674,-0.45,39.28,34.16,0.088,2.842
0.176,3.8,5,4.6,3.8,4.34,2,1.25,0.53,0.034,0.582,1.269,10.054,0.04,39.28,34.16,0.088,3.274
0.176,2.7,5,3.9,3.86,4.21,2,1.56,0.358,0.08,0.346,0.743,9.024,0.2,39.28,34.16,0.088,2.365
0.176,2.4,5,3.8,3.87,4.15,2,1.65,0.316,0.082,0.326,0.699,8.74,-0.02,39.28,34.16,0.088,2.097
0.176,8.6,5,6.8,3.617,4.8,8,0.52,1.264,0.961,1.556,3.07,14.973,-0.95,39.28,34.16,0.088,7.803
0.176,6.0,5,5.58,3.737,4.63,8,0.73,0.731,0.207,0.827,1.864,12.364,-0.35,39.28,34.16,0.088,5.812
0.206,8.5,5,7.0,3.601,4.68,4,0.63,1.395,1.26,1.682,3.602,15.134,-0.14,39.28,34.16,0.097,7.098
0.206,8.3,5,6.9,3.607,4.66,7,0.63,1.337,1.111,1.603,3.284,14.981,-0.63,39.28,34.16,0.097,6.93
0.206,8.4,5,6.9,3.604,4.7,6,0.64,1.384,1.302,1.66,3.488,15.016,0.05,39.28,34.16,0.097,7.03
0.206,8.0,5,6.7,3.616,4.66,3,0.67,1.34,1.242,1.534,3.405,14.637,-0.08,39.28,34.16,0.097,6.662
0.206,7.8,5,6.7,3.623,4.65,3,0.67,1.321,1.269,1.474,3.263,14.514,0.04,39.28,34.16,0.097,6.493
0.206,7.8,5,6.7,3.623,4.65,6,0.67,1.297,1.171,1.467,3.213,14.398,-0.24,39.28,34.16,0.097,6.493
0.206,7.8,5,6.7,3.623,4.66,5,0.68,1.322,1.259,1.472,3.322,14.553,0.01,39.28,34.16,0.097,6.493
0.206,7.4,5,6.5,3.637,4.62,2,0.72,1.256,1.172,1.351,3.072,14.036,-0.1,39.28,34.16,0.097,6.125
0.206,6.8,5,6.4,3.66,4.61,4,0.76,1.148,1.03,1.173,2.71,13.426,-0.13,39.28,34.16,0.097,5.695
0.206,6.8,5,6.4,3.66,4.61,6,0.77,1.117,0.935,1.163,2.695,13.538,-0.38,39.28,34.16,0.097,5.695
0.206,6.7,5,6.4,3.664,4.58,3,0.77,1.142,1.055,1.147,2.666,13.428,0.04,39.28,34.16,0.097,5.595
0.206,6.7,5,6.4,3.664,4.58,5,0.77,1.141,1.054,1.147,2.666,13.424,0.04,39.28,34.16,0.097,5.595
0.206,6.7,5,6.4,3.664,4.59,5,0.78,1.135,1.026,1.142,2.66,13.358,-0.04,39.28,34.16,0.097,5.595
0.206,6.5,5,6.3,3.673,4.57,2,0.78,1.093,0.975,1.074,2.549,13.214,0.02,39.28,34.16,0.097,5.46
0.206,6.7,5,6.4,3.664,4.59,2,0.79,1.103,0.93,1.131,2.646,13.316,-0.3,39.28,34.16,0.097,5.595
0.206,6.7,5,6.4,3.664,4.59,3,0.79,1.131,1.016,1.141,2.658,13.326,-0.07,39.28,34.16,0.097,5.595
0.206,6.6,5,6.3,3.669,4.6,2,0.79,1.097,0.949,1.103,2.598,13.195,-0.16,39.28,34.16,0.097,5.56
0.206,6.4,5,6.3,3.678,4.58,4,0.8,1.07,0.946,1.044,2.493,13.019,0.05,39.28,34.16,0.097,5.425
0.206,6.3,5,6.3,3.682,4.55,5,0.8,1.007,0.766,1.007,2.42,12.982,-0.31,39.28,34.16,0.097,5.325
0.206,6.4,5,6.3,3.678,4.58,7,0.81,1.03,0.819,1.027,2.475,13.03,-0.3,39.28,34.16,0.097,5.425
0.206,6.0,5,6.2,3.697,4.52,7,0.83,0.915,0.539,0.941,2.238,12.583,-0.49,39.28,34.16,0.097,5.09
0.206,6.1,5,6.2,3.692,4.56,7,0.84,0.936,0.588,0.961,2.298,12.77,-0.51,39.28,34.16,0.097,5.19
0.206,6.1,5,6.2,3.692,4.56,3,0.85,0.992,0.779,0.977,2.319,12.723,0.02,39.28,34.16,0.097,5.19
0.206,5.7,5,6.0,3.712,4.53,4,0.89,0.89,0.575,0.91,2.119,12.335,0.05,39.28,34.16,0.097,4.92
0.206,5.4,5,5.8,3.728,4.48,7,0.89,0.795,0.356,0.857,1.963,12.075,-0.11,39.28,34.16,0.097,4.651
0.206,5.8,5,6.0,3.707,4.56,1,0.91,0.927,0.665,0.932,2.165,12.443,0.14,39.28,34.16,0.097,5.02
0.206,5.5,5,5.8,3.723,4.5,2,0.93,0.839,0.476,0.881,2.022,12.173,0.08,39.28,34.16,0.097,4.751
0.206,5.1,5,5.5,3.745,4.48,3,0.99,0.739,0.282,0.808,1.784,11.667,0.09,39.28,34.16,0.097,4.415
0.206,4.3,5,5.0,3.76,4.25,7,1.0,0.622,0.013,0.739,1.638,10.925,-0.43,39.28,34.16,0.097,3.647
0.206,4.9,5,5.4,3.76,4.45,5,1.01,0.686,0.196,0.748,1.628,11.655,0.16,39.28,34.16,0.097,4.247
0.206,5.1,5,5.5,3.745,4.49,2,1.02,0.727,0.236,0.799,1.784,11.759,-0.04,39.28,34.16,0.097,4.415
0.206,4.7,5,5.3,3.76,4.43,5,1.04,0.666,0.131,0.739,1.633,11.315,-0.04,39.28,34.16,0.097,4.047
0.206,4.6,5,5.1,3.77,4.43,4,1.08,0.629,0.091,0.701,1.564,11.182,-0.04,39.28,34.16,0.097,3.979
0.206,4.3,5,5.0,3.78,4.4,5,1.11,0.588,0.046,0.663,1.488,10.917,-0.07,39.28,34.16,0.097,3.71
0.206,3.7,5,5.0,3.77,4.07,7,1.12,0.597,0.015,0.701,1.565,10.302,-0.33,39.28,34.16,0.097,3.079
0.206,4.2,5,4.8,3.79,4.39,3,1.17,0.561,0.042,0.623,1.385,10.935,0.0,39.28,34.16,0.097,3.642
0.206,3.8,5,4.7,3.79,4.25,4,1.22,0.577,0.084,0.623,1.375,10.382,0.14,39.28,34.16,0.097,3.242
0.206,3.5,5,4.6,3.8,4.21,4,1.28,0.532,0.041,0.585,1.275,10.216,0.04,39.28,34.16,0.097,2.974
0.206,3.5,5,4.5,3.81,4.27,2,1.31,0.499,0.018,0.549,1.171,10.096,0.02,39.28,34.16,0.097,3.006
0.206,3.1,4,4.8,3.79,4.02,4,1.39,0.575,0.087,0.623,1.374,9.704,0.13,39.28,34.16,0.097,2.615
0.206,3.2,5,4.2,3.83,4.28,2,1.41,0.455,0.043,0.483,0.962,9.94,0.2,39.28,34.16,0.097,2.769
0.206,2.9,3,5.6,3.69,3.48,5,1.45,1.028,0.804,0.965,2.307,9.641,0.07,39.28,34.16,0.097,1.982
0.206,2.8,4,4.7,3.81,4.0,4,1.47,0.478,-0.003,0.55,1.174,9.477,-0.17,39.28,34.16,0.097,2.363
0.206,5.2,5,5.04,3.771,4.52,8,0.81,0.538,-0.162,0.7,1.588,11.831,-1.14,39.28,34.16,0.097,5.084
0.236,7.6,5,6.5,3.63,4.65,5,0.7,1.267,1.141,1.403,3.104,14.489,-0.27,39.28,34.16,0.103,6.325
0.236,7.5,5,6.5,3.633,4.62,4,0.7,1.273,1.193,1.38,3.14,14.504,-0.09,39.28,34.16,0.103,6.225
0.236,7.5,5,6.5,3.633,4.63,7,0.71,1.276,1.203,1.381,3.154,14.41,-0.06,39.28,34.16,0.103,6.225
0.236,7.3,5,6.5,3.641,4.63,4,0.71,1.261,1.249,1.343,2.961,14.266,0.16,39.28,34.16,0.103,6.065
0.236,7.4,5,6.5,3.637,4.62,5,0.72,1.258,1.176,1.354,3.08,14.267,-0.09,39.28,34.16,0.103,6.125
0.236,7.3,5,6.5,3.641,4.63,7,0.72,1.203,1.028,1.317,2.907,14.332,-0.44,39.28,34.16,0.103,6.065
0.236,7.1,5,6.5,3.648,4.63,7,0.74,1.199,1.082,1.267,2.874,14.049,-0.2,39.28,34.16,0.103,5.93
0.236,7.1,5,6.5,3.648,4.64,7,0.75,1.225,1.172,1.279,2.896,14.135,0.04,39.28,34.16,0.103,5.93
0.236,6.9,5,6.5,3.656,4.58,7,0.75,1.145,0.98,1.198,2.754,13.826,-0.35,39.28,34.16,0.103,5.73
0.236,6.7,5,6.4,3.664,4.58,5,0.76,1.108,0.94,1.135,2.652,13.723,-0.28,39.28,34.16,0.103,5.595
0.236,6.6,5,6.3,3.669,4.59,4,0.76,1.118,1.011,1.112,2.612,13.58,0.01,39.28,34.16,0.103,5.56
0.236,6.8,5,6.4,3.66,4.61,2,0.77,1.167,1.095,1.185,2.729,13.827,0.05,39.28,34.16,0.103,5.695
0.236,6.8,5,6.4,3.66,4.61,5,0.77,1.185,1.159,1.201,2.742,13.797,0.21,39.28,34.16,0.103,5.695
0.236,6.7,5,6.4,3.664,4.59,2,0.79,1.144,1.058,1.15,2.672,13.714,0.04,39.28,34.16,0.103,5.595
0.236,6.6,5,6.3,3.669,4.61,5,0.8,1.115,0.999,1.111,2.611,13.666,-0.03,39.28,34.16,0.103,5.56
