# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.216,4.6,5,5.1,3.77,4.43,2,1.09,0.648,0.147,0.702,1.549,11.405,0.15,258.98001,40.35,0.089,3.979
0.216,4.6,5,5.1,3.77,4.44,2,1.1,0.619,0.069,0.698,1.559,11.372,-0.11,258.98001,40.35,0.089,3.979
0.216,3.7,5,5.0,3.77,4.07,7,1.12,0.592,0.006,0.698,1.559,10.534,-0.35,258.98001,40.35,0.089,3.079
0.216,2.9,5,4.2,3.83,4.15,3,1.47,0.43,0.022,0.471,0.949,9.719,0.06,258.98001,40.35,0.089,2.469
0.216,2.8,4,4.8,3.78,3.88,4,1.47,0.599,0.1,0.66,1.468,9.526,0.09,258.98001,40.35,0.089,2.291
0.216,0.9,3,4.2,3.84,3.55,2,2.16,0.386,0.07,0.418,0.859,7.674,0.02,258.98001,40.35,0.089,0.535
0.216,8.0,5,6.64,3.638,4.75,8,0.57,1.172,0.879,1.317,2.848,14.752,-0.9,258.98001,40.35,0.089,7.368
0.216,7.4,5,6.44,3.665,4.72,8,0.62,1.041,0.711,1.095,2.59,14.163,-0.94,258.98001,40.35,0.089,6.93
0.216,6.0,5,5.58,3.737,4.63,8,0.73,0.727,0.192,0.827,1.865,12.84,-0.39,258.98001,40.35,0.089,5.812
0.216,3.8,4,4.56,3.789,4.1,8,0.91,0.515,-0.063,0.625,1.401,10.659,-0.49,258.98001,40.35,0.089,3.712
0.246,7.8,5,6.7,3.623,4.66,7,0.68,1.265,1.063,1.456,3.056,14.858,-0.56,258.98001,40.35,0.092,6.493
0.246,7.3,5,6.5,3.641,4.64,3,0.73,1.248,1.179,1.325,3.03,14.394,-0.03,258.98001,40.35,0.092,6.065
0.246,7.2,5,6.5,3.644,4.62,2,0.73,1.238,1.208,1.308,2.907,14.301,0.1,258.98001,40.35,0.092,5.965
0.246,7.2,5,6.5,3.644,4.62,5,0.74,1.225,1.139,1.295,2.947,14.198,-0.1,258.98001,40.35,0.092,5.965
0.246,6.9,5,6.5,3.656,4.57,5,0.74,1.202,1.184,1.226,2.785,13.931,0.19,258.98001,40.35,0.092,5.73
0.246,6.9,5,6.5,3.656,4.59,7,0.76,1.185,1.127,1.214,2.772,13.959,0.05,258.98001,40.35,0.092,5.73
0.246,6.7,5,6.4,3.664,4.58,2,0.76,1.166,1.15,1.161,2.678,13.791,0.28,258.98001,40.35,0.092,5.595
0.246,6.7,5,6.4,3.664,4.58,7,0.76,1.075,0.843,1.119,2.628,13.766,-0.54,258.98001,40.35,0.092,5.595
0.246,6.7,5,6.4,3.664,4.58,5,0.77,1.178,1.186,1.167,2.683,13.646,0.36,258.98001,40.35,0.092,5.595
0.246,6.7,5,6.4,3.664,4.59,3,0.78,1.13,1.015,1.139,2.654,13.687,-0.07,258.98001,40.35,0.092,5.595
